"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1.25,6,0.5,1,1,1,24,15,2,0,4,0,4,10,1
0,1,3.3333333333,0.6666666667,0,1,1,10,4,1,0,3,0,2,6,0
0,1,3,0.6153846154,0,1,12,39,3,1,0,13,0,12,15,0
1,1,1,0,0,0,2,2,1,0,0,2,0,1,2,0
4,1,2.25,2,0,1,3,9,3,1,3,4,0,2,5,0
0,5.3333333333,27,1.3333333333,1,2,1,81,36,1,0,3,0,1,8,1
0,1.619047619,5.619047619,0.8571428571,0,1,21,118,15,6,0,21,2,13,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,51.5,1,0,0,2,103,62,0,0,2,0,2,2,0
264,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,6,6,1,0,0,6,0,5,6,0
39,2.5319148936,12.0957446809,1.2340425532,4,1,8,1137,118,9,0,94,1,77,292,32
0,1,1,2,0,1,1,1,1,0,0,1,0,0,1,0
0,1,3,1,0,1,1,3,3,1,0,1,0,1,1,0
0,1,1,1,0,0,3,3,1,0,0,3,0,2,3,0
0,1,3,0,0,1,1,3,3,1,0,1,0,1,1,0
0,1.25,4.5,0.75,1,1,4,18,7,3,0,4,0,3,5,4
0,1,3,1,1,2,1,3,3,1,0,1,0,0,2,1
5,1,1.8,1.8,0,1,5,9,3,1,2,5,1,5,5,0
0,1.25,4.25,3,1,2,4,17,10,0,0,4,0,4,5,4
0,1,4,3,0,3,1,4,4,0,0,1,0,1,1,0
0,1,4,1,0,2,2,8,5,0,0,2,0,2,2,0
2,1,1,2,0,1,1,1,1,0,2,1,0,1,1,0
0,1.6666666667,6.4444444444,1.6666666667,4,2,5,58,26,2,0,9,2,8,20,20
0,1,3,1,0,0,1,3,3,0,0,1,0,0,1,0
1,1,3.5,2,1,0,1,7,4,2,0,2,0,0,7,1
0,2.0982142857,7.0267857143,0.9553571429,7,0,104,787,64,7,0,112,1,110,138,728
1,1.2,4.4,1,0,0,1,22,7,4,0,5,0,4,16,0
3,2.5,7.5,1,0,0,1,15,8,1,2,2,0,0,4,0
1,1.5,4.5,1.5,1,1,2,9,6,0,0,2,0,2,3,2
0,2,6,2,0,1,1,6,6,0,0,1,0,1,1,0
1,1,3,0,0,1,1,3,3,0,1,1,0,1,1,0
0,1.3333333333,3,1,0,0,3,9,5,0,0,3,0,2,3,0
0,2,8.5,1,0,0,1,17,13,1,0,2,0,1,4,0
0,2,7,1,0,0,1,7,7,0,0,1,0,1,1,0
2,1,1,0,0,0,6,6,1,0,0,6,0,5,6,0
2,2.5,8.8333333333,1,1,1,4,53,16,3,0,6,0,3,12,4
0,1.2,4.2,0.5,2,1,1,42,12,4,0,10,1,8,29,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.25,10,1,0,0,2,40,17,1,0,4,0,3,7,0
0,1,3.5,1.5,0,1,1,7,4,1,0,2,0,2,4,0
0,1,2,1,0,1,2,4,3,0,0,2,0,2,2,0
4,2.7142857143,14.4285714286,0.1428571429,0,1,3,101,55,2,3,7,0,7,13,0
0,1,3,1.5,0,0,2,6,3,0,0,2,0,2,2,0
0,2,6,0,0,2,1,6,6,0,0,1,0,1,1,0
0,3,13.3333333333,0,0,2,1,40,19,2,0,3,0,3,8,0
0,2.25,14.1666666667,1.4166666667,1,3,6,170,64,3,0,12,0,8,25,6
0,2.5,14.25,0.25,2,2,3,57,23,1,0,4,0,3,9,6
0,3.5,23.3333333333,1.6666666667,5,1,1,140,72,4,0,6,0,5,28,5
0,3,15.5,0.5,1,4,1,31,27,2,0,2,0,1,6,1
1,1.5714285714,23.7142857143,0.4285714286,5,3,2,332,255,5,0,14,3,12,46,10
1,1.4285714286,4.4285714286,1,0,0,1,31,10,2,0,7,1,7,19,0
1,1.6,9,1.2,1,3,6,90,41,1,0,10,1,9,16,6
0,1.9090909091,5.7272727273,0.8181818182,0,1,1,63,7,2,0,11,0,10,24,0
0,1.3333333333,3.6666666667,1.6666666667,0,0,1,11,5,1,0,3,0,0,6,0
2,1.5,6,0.3,0,0,1,60,22,4,1,10,0,5,25,0
1,1,3,1,0,1,2,9,5,0,1,3,0,3,4,0
