"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
69,1.4736842105,4.7894736842,0.4736842105,3,1,6,91,23,7,23,19,0,17,44,18
5,1.8235294118,12.6470588235,0.5294117647,3,2,2,215,87,9,0,17,1,17,60,6
1,1.3333333333,8,0.6666666667,2,0,1,24,13,2,0,3,0,3,14,2
0,4.5,39,2,3,0,1,78,69,4,0,2,0,2,13,3
0,1,3.5,0.25,1,0,4,14,5,0,0,4,0,3,6,4
105,2.2037037037,6.1666666667,1.0185185185,4,1,10,333,21,8,1,54,0,48,190,40
0,1.6666666667,5.3333333333,0.6666666667,0,0,1,16,9,2,0,3,0,2,7,0
0,2.75,11.75,1.75,1,0,1,47,28,3,0,4,0,3,13,1
2,1,1,4,0,0,1,1,1,0,1,1,0,0,1,0
0,2.2727272727,8.4545454545,1.6363636364,3,1,1,93,34,5,0,11,0,6,36,3
2,4.3333333333,19,1.5555555556,1,0,1,171,59,2,0,9,0,6,28,1
1,1.3333333333,5,0.6666666667,0,0,2,15,7,2,0,3,0,3,5,0
0,1.6,5.6,0.6,2,3,2,56,17,4,0,10,2,8,30,4
0,1,2.8333333333,0.8333333333,0,1,6,17,4,0,0,6,0,6,6,0
0,1,2.8333333333,0.8333333333,0,1,6,17,4,0,0,6,0,6,6,0
1,3,15.3333333333,0.6666666667,4,4,2,138,42,15,0,9,0,5,54,8
3,2.4,13.4,1,0,1,3,67,55,2,0,5,0,2,8,0
0,1,2.5,0.5,0,1,2,5,3,0,0,2,0,1,2,0
0,2.3333333333,11,0.6666666667,0,1,2,33,27,0,0,3,0,3,4,0
0,3.3333333333,23,0.6666666667,2,0,1,69,41,4,0,3,0,1,16,2
6,1.375,5.5,0.5,2,2,2,44,10,8,2,8,3,7,25,4
0,5.25,25,1,0,1,1,100,63,2,0,4,0,2,10,0
12,1.6470588235,7.5882352941,1.1176470588,3,3,3,129,46,4,4,17,0,14,59,9
2,2.5,16,1.5,0,1,4,64,55,6,2,4,3,4,6,0
5,3.25,10.25,0.75,1,1,1,82,13,1,0,8,0,8,19,1
1,1.8,8.4,0.5,0,0,1,84,36,5,0,10,0,9,33,0
0,1.25,4.5,1,2,2,2,18,9,1,0,4,0,4,9,4
7,2.7142857143,10.2857142857,0.5714285714,0,0,1,72,28,5,0,7,0,7,32,0
6,2.1,6.6,1,1,2,1,66,24,9,2,10,4,10,33,1
0,1.25,7.5,1.5,0,2,3,30,19,2,0,4,0,4,6,0
5,2.2,9.2,0.4,0,0,1,46,25,7,2,5,1,2,18,0
0,5.75,22.5,1.5,0,2,4,90,82,3,0,4,0,4,6,0
0,2.8333333333,25,0.6666666667,0,0,3,150,57,3,0,6,0,4,14,0
0,2,14.4444444444,1.2222222222,0,0,2,130,83,7,0,9,2,8,25,0
0,3.5,27.5,0.5,0,0,1,55,39,2,0,2,1,1,4,0
0,1,2.75,0,0,1,4,11,3,1,0,4,0,3,5,0
0,1.4285714286,3.7142857143,1.5714285714,0,2,6,26,9,3,0,7,0,7,9,0
0,4.2142857143,21.8571428571,2.1428571429,2,0,9,306,69,4,0,14,0,13,26,18
5,2,7.5,1,1,1,1,30,10,1,2,4,0,4,11,1
0,1,3.6666666667,1.6666666667,0,1,2,11,5,2,0,3,0,3,5,0
1,1,3.25,1.5,0,2,1,13,4,2,0,4,0,4,9,0
0,3.2,15.6,1,0,1,3,78,52,5,0,5,0,5,14,0
0,2,8,1,0,0,1,8,8,0,0,1,0,1,1,0
0,6.5,30,1.5,0,0,2,60,38,5,0,2,0,2,5,0
0,3,61,1,0,0,1,61,61,0,0,1,0,1,1,0
0,1.1666666667,5.5,1.75,1,1,1,66,16,2,0,12,0,11,46,1
0,3.5,14.6666666667,1.5,1,2,2,88,38,15,0,6,14,5,40,2
2,1.8888888889,9.4074074074,0.8888888889,5,1,5,254,37,10,0,27,0,24,88,25
1,1.9090909091,12.6363636364,0.4545454545,3,2,4,139,68,8,0,11,2,10,36,12
0,1.5217391304,6.4347826087,0.4782608696,3,2,3,148,23,9,0,23,0,19,69,9
0,6.8181818182,29.5454545455,0.5454545455,5,2,2,325,125,24,0,11,9,9,106,10
0,2,8,1.5,0,1,1,16,12,1,0,2,0,2,4,0
7,2.2222222222,10.8888888889,0.8888888889,2,1,4,98,30,3,4,9,0,6,24,8
0,2.5,14.75,0.25,1,0,2,59,23,1,0,4,0,2,9,2
0,3.5,25,1,5,2,1,250,58,8,0,10,0,6,58,5
0,1.8666666667,13.0666666667,1.0666666667,4,2,1,196,38,10,0,15,0,12,69,4
0,3.25,23.25,0.875,3,2,1,186,56,8,0,8,0,5,39,3
0,2.25,16.25,1,4,2,1,195,40,7,0,12,0,7,53,4
2,1,4,2,0,0,1,4,4,2,0,1,0,0,3,0
29,1,2.2,0.2,0,1,5,11,3,2,7,5,2,5,5,0
13,3.5,12,1.375,1,1,5,96,38,18,6,8,9,4,46,5
14,1.625,5,1,2,2,5,40,9,1,7,8,0,7,26,10
0,7,45,1,0,0,1,45,45,9,0,1,4,0,5,0
0,2.1428571429,8.3571428571,3.7551020408,2,1,2,819,39,5,0,98,0,88,391,4
0,2.0425531915,7.8617021277,3.8723404255,2,1,2,739,31,1,0,94,0,88,378,4
4,1.7619047619,7.8095238095,2.2857142857,1,0,14,164,24,2,2,21,0,8,45,14
0,2.7272727273,9.1818181818,0.7272727273,0,0,1,101,18,5,0,11,0,5,37,0
0,2.3076923077,9.5384615385,0.2307692308,0,0,2,124,42,3,0,13,0,10,29,0
0,2,8,2,0,0,1,8,8,2,0,1,0,0,3,0
0,1.6333333333,7.1333333333,0.4333333333,2,2,3,214,70,13,0,30,0,24,88,6
0,2.6,19.4,1.8,2,0,1,97,33,1,0,5,0,3,17,2
0,2.6666666667,14,1.3333333333,1,0,1,42,22,2,0,3,0,1,10,1
1,1.8333333333,7.4791666667,0.5,6,2,3,359,49,18,0,48,0,41,140,18
0,1,3,1,0,1,1,3,3,0,0,1,0,1,1,0
2,2,7.9565217391,0.6086956522,4,2,3,183,50,15,0,23,2,20,82,12
1,4,29,0,1,0,1,29,29,1,0,1,0,1,7,1
1,1.8947368421,8.1578947368,0.4210526316,4,2,4,155,63,11,0,19,1,17,56,16
1,5.25,29.25,0.75,2,0,1,117,75,4,0,4,0,3,22,2
0,5.5,32.5,1,4,0,1,65,50,4,0,2,0,2,19,4
0,2.6666666667,16,1.1666666667,1,0,1,96,28,8,0,6,0,2,33,1
1,4.0833333333,12.5416666667,0.7083333333,6,2,2,301,58,35,0,24,20,19,146,12
2,2.1666666667,8.3333333333,0.3333333333,3,2,2,50,16,3,0,6,0,5,18,6
1,3.2,15.2,0.4,2,0,1,76,36,4,0,5,0,5,19,2
2,2.1,16.2,1.5,0,0,2,162,33,4,0,10,0,5,31,0
0,1.4705882353,15.7058823529,1,2,2,6,267,183,3,0,17,0,13,41,12
0,1.5,4.5,0.5,0,1,2,9,7,0,0,2,0,1,2,0
0,3,29.5,0.5,0,1,2,59,57,0,0,2,0,2,2,0
5,1,1,1,0,0,1,1,1,0,5,1,0,1,1,0
4,2.1111111111,8.3333333333,1,1,0,4,75,20,2,0,9,0,8,18,4
0,3,13.5,0.5,0,1,2,27,25,0,0,2,0,2,2,0
0,2.5,16.5,0.5,0,1,2,33,31,0,0,2,0,2,2,0
0,2,14.75,1,3,1,1,59,40,3,0,4,0,3,15,3
0,1,3.5,0.5,1,1,2,7,4,0,0,2,0,2,3,2
1,2.5555555556,19.4444444444,1.8888888889,0,1,3,175,62,16,0,9,2,8,40,0
0,1.3333333333,6.6666666667,1.3333333333,2,3,2,20,12,0,0,3,0,2,6,4
0,2.4,14.6,1.6,2,2,1,73,52,7,0,5,0,4,19,2
0,1,3.6666666667,2,0,1,1,11,4,2,0,3,0,3,7,0
0,1.5,6.5,0.5,0,0,2,13,11,0,0,2,0,1,2,0
0,1.3333333333,4.6666666667,1,1,2,3,14,7,1,0,3,0,2,5,3
3,1.8333333333,7,0.8333333333,0,0,2,42,24,5,0,6,0,6,17,0
2,1,4,0,0,0,1,8,5,3,0,2,0,0,8,0
0,1.3333333333,4.6666666667,1,1,2,3,14,7,1,0,3,0,2,5,3
0,1.6666666667,5.3333333333,1,0,1,3,16,9,1,0,3,0,2,4,0
0,2.75,10,1,2,2,4,40,30,2,0,4,0,3,8,8
0,1.3333333333,4.6666666667,1,1,2,3,14,7,1,0,3,0,2,5,3
0,1,3.5,1.25,0,2,2,14,4,2,0,4,0,3,8,0
