0,2,6,0.6666666667,0,0,1,18,2,0,3,0,3,7,0,1
1,5.6,50,0.6,0,0,2,250,17,0,5,0,2,36,0,1
6,3.2272727273,21.0909090909,0.6363636364,2,1,41,928,34,0,44,0,7,60,82,0
1,1,4,0.75,0,0,4,16,2,0,4,0,0,4,0,1
1,1,1,0.5,0,0,2,2,0,1,2,0,1,2,0,1
0,1,3,0.2,0,1,4,15,1,0,5,0,5,7,0,1
5,1.3333333333,3.6666666667,0.1666666667,0,1,3,22,2,0,6,0,5,11,0,1
1,2.625,9.375,0.125,1,0,5,75,1,0,8,0,6,13,5,1
0,2,5,1,1,1,2,10,0,0,2,0,2,4,2,1
0,2,8,0.5,0,1,6,48,3,0,6,0,4,6,0,1
0,1.6666666667,6.8333333333,0.8333333333,1,1,2,41,1,0,6,0,4,13,2,1
0,2,7.8571428571,0.7142857143,2,1,4,55,4,0,7,3,6,18,8,1
0,3.75,19,1.5,1,0,3,76,0,0,4,0,3,9,3,1
0,1.6153846154,6.2307692308,0.6923076923,0,1,8,81,0,0,13,0,12,20,0,1
0,2.625,8.5,1.25,2,1,12,136,4,0,16,2,15,28,24,1
0,2.3333333333,7.3333333333,0.6666666667,0,1,1,22,7,0,3,5,3,11,0,1
0,13,315,1,1,0,1,315,0,0,1,0,0,7,1,1
0,2,7.5,0.5,1,1,1,30,7,0,4,4,4,15,1,1
1,2.5,13,0.75,1,0,1,52,8,0,4,0,2,18,1,1
0,1.3333333333,5.3333333333,1,1,1,3,16,0,0,3,0,3,5,3,1
1,1,4,2,0,0,1,4,2,0,1,0,0,3,0,1
0,1,3,1,0,1,2,6,1,0,2,0,2,2,0,1
0,22,223,0,1,0,1,223,0,0,1,0,0,2,1,1
0,2.1111111111,9.1111111111,1.5555555556,0,1,9,82,2,0,9,0,6,9,0,1
0,1,4.6666666667,1,0,1,3,14,2,0,3,0,2,3,0,1
2,1,4.5,0.75,0,0,1,18,3,0,4,0,0,10,0,1
0,5.75,26,0.75,1,1,2,104,2,0,4,0,3,10,2,1
0,5.1818181818,31.9090909091,1.3636363636,0,0,2,351,1,0,11,0,1,22,0,1
0,1.7142857143,5.2857142857,1.2857142857,1,1,9,74,3,0,14,1,13,26,9,1
0,1.9,6.9,1.6,1,1,6,69,3,0,10,1,9,19,6,1
0,1,28,0.3333333333,0,1,3,84,1,0,3,0,2,4,0,1
0,2,13,0,0,1,1,13,0,0,1,0,1,1,0,1
0,2.5,9,1.5,0,1,2,18,0,0,2,0,2,2,0,1
2,1,34.5,0.5,0,0,2,69,1,1,2,0,1,2,0,1
