"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
3,1.4,4.4,0.4,0,0,2,22,6,3,0,5,0,4,13,0
1,1.5,5,1.6,3,0,1,50,11,3,0,10,0,7,29,3
2,5,19,1.5,0,0,1,38,31,3,0,2,0,0,8,0
0,1,3.4,1.6,2,1,5,17,4,0,0,5,0,5,7,10
7,1,1,1.6,0,0,5,5,1,0,2,5,0,4,5,0
1,1.5,6.6666666667,2.3333333333,4,2,5,40,22,0,0,6,0,2,24,20
3,1,4,2.5,0,1,1,8,5,4,0,2,3,2,7,0
4,3.375,17.125,1.75,4,0,1,137,85,3,0,8,0,6,36,4
1,4.75,24.75,0.75,1,0,1,99,40,3,0,4,0,0,16,1
3,1,4.5714285714,1.2857142857,0,0,1,32,8,6,0,7,0,0,41,0
0,2.2,11.6,1.6,2,1,5,58,42,0,0,5,0,5,16,10
2,1,3.3333333333,0.6666666667,0,0,2,10,4,2,0,3,0,3,5,0
1,2,9.1666666667,2.3333333333,4,2,5,55,16,0,0,6,0,2,28,20
0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0
0,1.7777777778,7.7777777778,0.4444444444,0,0,2,70,15,3,0,9,0,9,19,0
0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0,1,3.3333333333,1,1,0,1,20,4,2,0,6,0,5,17,1
2,1,1,1,0,0,2,2,1,0,1,2,0,1,2,0
0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
0,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
3,2.6666666667,11.9166666667,0.5833333333,0,1,11,143,33,4,1,12,0,8,14,0
3,1,3,1,0,1,1,6,3,1,1,2,0,1,4,0
2,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
2,1,1,0,0,0,2,2,1,0,2,2,0,1,2,0
0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0
0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
4,1,1,0.5,0,0,2,2,1,0,3,2,0,1,2,0
0,1,3,1.5,2,1,2,6,3,0,0,2,0,0,4,4
0,2,28.25,0.8125,5,0,16,452,66,4,0,16,0,11,52,80
0,1,4,2,0,0,1,4,4,2,0,1,2,0,1,0
0,2.25,11,3.75,0,1,4,44,23,6,0,4,0,4,4,0
0,1.8,6.4,0.6,0,0,5,32,20,5,0,5,0,3,5,0
0,1,4,2.5,0,0,2,8,5,2,0,2,0,1,2,0
0,1,3.6666666667,3,0,0,3,11,5,2,0,3,0,2,3,0
0,1.75,6.5,1.5,0,1,1,26,12,2,0,4,0,3,13,0
0,1.5,26.1,0.5,5,0,8,261,83,0,0,10,0,8,41,40
0,1.6666666667,13.5,0.7222222222,7,0,18,243,56,4,0,18,0,12,56,126
1,1,5,3,0,0,1,5,5,3,0,1,0,0,1,0
0,2,11.5,2.5,0,0,2,23,15,7,0,2,0,1,2,0
1,1.5,8,2,0,0,2,16,10,6,0,2,0,1,2,0
0,1,23,1,2,0,4,92,37,0,0,4,0,3,14,8
0,1.2857142857,4.7142857143,0.5714285714,1,2,1,33,13,4,0,7,0,6,17,1
2,1.1111111111,11.2222222222,0.6666666667,2,0,1,101,25,2,1,9,0,4,27,2
0,1.5714285714,8.5714285714,2.2857142857,0,1,7,60,21,4,0,7,0,7,7,0
1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0
0,1,3.9,1.2,1,2,1,39,4,1,0,10,0,10,23,1
0,1,3.9565217391,1.6956521739,0,1,23,91,4,2,0,23,0,19,23,0
0,1,3.1666666667,0.9166666667,2,2,1,38,5,2,0,12,0,12,32,2
0,1,3.1111111111,0.5555555556,0,1,18,56,5,3,0,18,0,18,18,0
4,1,3.7777777778,1.2222222222,3,1,2,68,6,4,2,18,0,16,46,6
1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0
0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0
0,2.4444444444,18.1111111111,0.8888888889,0,0,5,163,73,2,0,9,0,6,15,0
1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0
1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0
1,1,8.125,0.1875,0,0,2,130,14,2,1,16,0,14,45,0
0,1,3,0,0,1,1,3,3,0,0,1,0,1,1,0
0,1,8.1111111111,0.3333333333,0,1,2,73,14,2,0,9,0,7,24,0
3,2.4,11.8,1.2,0,2,3,59,22,1,2,5,0,0,8,0
0,1,6.3333333333,1,0,1,3,19,8,1,0,3,0,3,3,0
0,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
0,1.9565217391,9.3043478261,1.5217391304,1,1,23,214,20,14,0,23,0,17,24,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.125,5.9375,0.9375,0,1,16,95,26,11,0,16,0,14,16,0
0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
0,1,1,2,0,0,4,4,1,1,0,4,0,4,4,0
0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0,1,4,0.75,0,1,4,16,5,1,0,4,0,4,4,0
0,2,10,0,0,0,1,10,10,0,0,1,0,1,1,0
0,2,8,0,0,0,1,8,8,0,0,1,0,1,1,0
1,3,11.1666666667,0.5,2,0,1,67,32,7,0,6,0,6,25,2
2,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
1,1,1,2.1052631579,0,1,19,19,1,2,0,19,1,19,19,0
0,1,1,1.4444444444,0,1,9,9,1,1,0,9,0,9,9,0
3,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
1,1.5454545455,6,0.6363636364,1,2,4,66,13,4,0,11,0,7,22,4
0,1.6666666667,5.6666666667,0.6666666667,0,1,1,17,7,3,0,3,1,2,7,0
0,1,3,1.5,0,1,1,6,3,1,0,2,0,1,4,0
3,2.2537313433,10.1791044776,2.1791044776,6,2,16,682,40,27,0,67,0,44,208,96
2,2,13,1.5,1,0,1,26,18,7,0,2,0,0,19,1
0,1.5,7,2,0,0,2,14,11,0,0,2,0,2,2,0
0,1,3,2,0,0,2,6,3,0,0,2,0,2,2,0
0,7.5,50.5,3.5,0,1,2,101,90,0,0,2,0,1,2,0
0,1,6,1,1,1,1,6,6,0,0,1,0,1,6,1
1,1,3,0.3333333333,0,0,3,9,3,3,0,3,0,3,3,0
0,1,3.3333333333,1,0,1,3,10,4,1,0,3,0,0,3,0
0,4,16,1,1,1,1,16,16,1,0,1,0,1,2,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1.25,5.5,0.5,0,1,4,22,10,0,0,4,0,4,4,0
0,2.6666666667,14.3333333333,1,1,1,3,43,21,0,0,3,0,3,4,3
0,2.6666666667,12.3333333333,1.1666666667,0,1,6,74,41,6,0,6,0,1,6,0
0,1.25,9.75,1.5,0,0,4,39,19,1,0,4,0,0,4,0
0,1,8,1.6666666667,0,0,3,24,18,0,0,3,0,0,3,0
0,1.6666666667,7,1.3333333333,0,0,3,21,8,4,0,3,0,2,3,0
0,1,3,0.75,0,1,4,12,3,1,0,4,0,2,4,0
0,1,8,1.5,0,1,1,16,13,1,0,2,0,2,4,0
0,1,3.3333333333,1.3333333333,2,1,1,10,4,2,0,3,0,3,11,2
0,1.6,5.6,1,2,1,1,28,9,3,0,5,0,5,16,2
0,1,5.5,1.5,0,1,1,11,8,0,0,2,0,2,3,0
1,1,2.5,1,0,1,4,10,3,0,1,4,0,2,4,0
4,1,1,2,0,0,1,1,1,0,1,1,0,0,1,0
0,1,3.8333333333,1,0,1,3,23,7,3,0,6,0,5,12,0
0,1,3,0.5,0,1,6,18,3,2,0,6,0,5,6,0
0,1.5,6.25,0.75,0,1,3,25,13,1,0,4,0,4,6,0
1,1.0555555556,3.5,1.2222222222,0,1,2,63,8,1,1,18,0,14,36,0
0,1,3,0.6666666667,0,2,6,18,3,0,0,6,0,3,6,0
0,1,1,0.8571428571,0,1,7,7,1,2,0,7,1,7,7,0
0,1,1,1.6666666667,0,0,15,15,1,1,0,15,0,15,15,0
0,1.6666666667,6.3333333333,1.3333333333,1,1,2,19,13,1,0,3,0,2,6,2
8,1,1,3,0,0,1,1,1,0,4,1,0,0,1,0
1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0,3,15.3333333333,2,1,1,1,46,39,2,0,3,0,2,9,1
0,1,3,3,1,1,1,3,3,0,0,1,0,0,2,1
1,1,3.25,0.25,0,2,4,13,4,2,1,4,0,3,4,0
0,1,3.6666666667,1.3333333333,0,3,3,11,5,2,0,3,0,3,3,0
0,1,3,0,0,1,1,3,3,1,0,1,0,1,1,0
2,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0
0,1,3,0,0,1,1,3,3,1,0,1,0,1,1,0
0,1,3.3333333333,1,0,1,3,10,4,1,0,3,0,3,3,0
0,1,3,1,0,0,1,6,3,1,0,2,0,2,4,0
0,1,3,1,0,1,1,6,3,1,0,2,0,2,4,0
0,1,3,1,0,1,1,6,3,1,0,2,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,0.4285714286,0,0,7,21,3,1,0,7,0,7,7,0
4,1.1428571429,4,0.7142857143,0,1,2,28,13,3,2,7,0,4,17,0
0,3,18,1.6666666667,2,1,1,54,26,2,0,3,1,1,11,2
3,1.3333333333,5,2,2,3,3,15,9,16,3,3,0,3,9,6
7,1.2,4.8,2,2,2,5,24,9,11,4,5,0,4,14,10
0,1.25,5.25,1.25,1,4,4,21,9,3,0,4,1,3,9,4
9,3.4166666667,22.0833333333,3.25,6,2,2,530,154,4,2,24,0,1,73,12
0,1,3.4,0.8,0,0,5,17,5,3,0,5,0,2,5,0
0,1,3,0,0,1,1,3,3,0,0,1,0,1,1,0
0,1,3,0.25,0,0,2,12,3,2,0,4,0,2,8,0
0,1,3,0.125,0,1,4,24,3,4,0,8,0,4,16,0
1,1.6,5.3,1.3,2,0,1,53,17,14,0,10,0,0,29,2
0,1.3333333333,4.3333333333,2.6666666667,1,2,2,13,5,1,0,3,0,0,6,2
7,2.5,10.5,2,2,2,2,42,35,1,4,4,0,0,10,4
0,1.5,4.5,1.5,0,3,1,9,6,1,0,2,0,0,4,0
0,1.5,4.5,1.5,0,3,1,9,6,1,0,2,0,0,4,0
3,1.5,4.5,1.5,0,3,1,9,6,1,3,2,0,0,4,0
0,1.5,8,1.5,0,4,1,16,13,1,0,2,0,0,4,0
0,1.5,8,1.5,0,4,1,16,13,1,0,2,0,0,4,0
0,1.5,6.5,1.5,0,4,1,13,10,1,0,2,0,0,4,0
0,1.5,5,1.5,0,3,1,10,7,1,0,2,0,0,4,0
