12,1,1,1.3333333333,,0,0,,3,1,4,4,3,4,3,1
10,1.6,6.6,0.6,,1,3,,33,21,2,5,5,0,5,1
22,2.9090909091,14.7272727273,0.8181818182,,1,2,,162,125,5,10,11,0,11,1
31,1.6842105263,6.8421052632,0.8421052632,,0,1,,130,19,10,3,19,0,11,1
0,1.9230769231,8.3846153846,0.4615384615,,1,3,,109,73,6,0,13,0,13,1
0,1,3.6666666667,0.3333333333,,0,3,,11,5,1,0,3,0,3,1
0,1.9,7,0.4333333333,,1,3,,210,60,14,0,30,0,28,1
2,1,3,0.5,,0,0,,12,3,2,0,4,0,4,1
0,1.6774193548,5.1290322581,0.4193548387,,0,1,,159,51,13,0,31,0,27,1
0,2.1111111111,8.3333333333,0.7777777778,,3,3,,75,42,3,0,9,0,8,1
0,1.2380952381,4.0952380952,0.4285714286,,0,1,,86,14,9,0,21,0,19,1
0,2,8,1,,2,3,,32,14,1,0,4,0,3,1
0,1.8571428571,7.7142857143,0.8571428571,,2,3,,54,27,2,0,7,0,6,1
0,4.2,17.2,1.6,,2,3,,86,38,1,0,5,0,3,1
0,1.6363636364,6.2727272727,0.9090909091,,1,3,,69,17,4,0,11,0,9,1
12,2.625,9.2,0.9,,1,2,,368,68,16,6,40,2,33,1
0,2,8.5,1.5,,2,3,,17,9,0,0,2,0,1,1
0,1.4,5.6,0.4,,1,3,,28,16,2,0,5,0,5,1
0,1.6666666667,7.3333333333,0.3333333333,,1,3,,22,16,1,0,3,0,3,1
0,1.2857142857,5.1428571429,0.4285714286,,1,3,,36,18,3,0,7,0,7,1
0,1,6,0,,0,3,,6,6,0,0,1,0,1,1
0,1,6,0,,1,4,,6,6,0,0,1,0,1,1
0,1.6666666667,7.3333333333,0.3333333333,,1,3,,22,16,1,0,3,0,3,1
0,1,6,0,,0,3,,6,6,0,0,1,0,1,1
0,1.25,5,0.5,,1,4,,20,8,1,0,4,0,4,1
0,1,6,0,,1,4,,6,6,0,0,1,0,1,1
0,1,6,0,,1,4,,6,6,0,0,1,0,1,1
0,1,6,0,,1,4,,6,6,0,0,1,0,1,1
0,2.3333333333,14.6666666667,0.3333333333,,2,2,,44,38,1,0,3,0,3,1
2,1,1,2,,0,0,,1,1,0,1,1,0,1,1
8,1,1,2,,0,0,,3,1,0,1,3,0,3,1
12,3.0967741935,14.935483871,1,,16,4,,463,172,16,6,31,0,24,1
0,6,43.5,1,,7,5,,87,84,1,0,2,0,1,1
1,1.8,10.95,0.8,,7,5,,219,74,10,0,20,0,14,1
1,4.8333333333,29,1.5,,4,0,,174,117,16,0,6,0,6,1
1,1.6666666667,7.6666666667,1,,0,0,,23,15,4,0,3,0,3,1
0,6.3333333333,40.75,1.3333333333,,15,5,,489,217,3,0,12,0,5,1
0,4,23.5,1,,4,5,,47,44,0,0,2,0,1,1
1,1.1052631579,3.4736842105,0.5789473684,,0,0,,66,8,9,0,19,0,19,1
2,3.4666666667,19.4666666667,1.7333333333,,7,4,,292,70,4,1,15,0,7,1
1,1.4,5.4,1.1,,1,0,,54,11,6,0,10,0,10,1
0,4.1111111111,25.8888888889,0.5555555556,,8,5,,233,175,4,0,9,0,7,1
0,6,46.5,1,,6,5,,93,90,0,0,2,0,1,1
8,1,1,0.625,,0,0,,8,1,0,1,8,0,8,1
2,1,1,0.1666666667,,0,0,,6,1,0,1,6,0,6,1
5,1,1,2,,0,1,,1,1,0,2,1,0,1,1
1,1,1,1,,0,0,,1,1,0,1,1,0,1,1
0,1,1,1,,0,1,,1,1,0,0,1,0,1,1
0,1,3,1,,0,1,,12,3,1,0,4,0,4,1
1,1.3636363636,5.3636363636,0.4545454545,,2,1,,59,13,5,0,11,0,11,1
9,1.5151515152,10.9393939394,0.4545454545,,6,3,,722,247,27,0,66,1,57,1
0,10.5625,74.9375,1.875,,22,2,,1199,268,9,0,16,1,8,1
1,2.25,13.6666666667,0.75,,1,1,,164,30,1,0,12,0,9,1
1,1,3.6,0.7,,1,1,,36,4,1,0,10,0,7,1
0,1,5.3333333333,0.3333333333,,0,1,,16,8,2,0,3,0,3,1
1,2.0769230769,8.7692307692,0.5384615385,,1,1,,114,68,4,0,13,0,11,1
1,1.3793103448,5.3103448276,0.8965517241,,1,1,,154,13,3,0,29,0,26,1
0,0,0,0,,0,1,,0,0,0,0,0,0,0,1
1,1.976744186,9.488372093,0.7906976744,,2,1,,408,35,2,0,43,0,42,1
0,1,3.5,0.5,,0,1,,7,4,1,0,2,0,2,1
0,1.5,6.5,1.5,,0,1,,13,8,3,0,2,0,1,1
31,1,1,0.5,,0,0,,2,1,0,2,2,0,2,1
93,1,1,0.6060606061,,0,1,,33,1,4,5,33,4,33,1
4,1,3.6,0.6,,0,1,,18,5,3,0,5,0,5,1
5,1,1,1,,0,0,,1,1,0,5,1,0,1,1
4,1,1,0.5,,0,0,,2,1,0,2,2,0,2,1
51,1,1,0.6514285714,,0,2,,175,1,4,2,175,4,175,1
1,1.6,5.4,1.2,,0,1,,27,8,1,0,5,0,5,1
5,2.5901639344,15.9836065574,0.8524590164,,19,1,,975,106,17,1,61,0,48,1
1,1,6,0,,2,0,,6,6,2,0,1,2,1,1
0,2.1896551724,9.7586206897,0.9655172414,,1,1,,566,27,3,0,58,0,48,1
3,6.7647058824,46.7647058824,1.8235294118,,11,1,,795,155,11,0,17,0,4,1
0,1,4,1,,1,1,,8,4,2,0,2,0,1,1
0,1,4,1,,1,1,,8,4,2,0,2,0,1,1
0,1,4,1,,1,1,,8,4,2,0,2,0,1,1
1,1,6,3,,0,0,,6,6,7,0,1,0,0,1
3,3.5384615385,32.6923076923,0.6923076923,,4,1,,425,124,13,0,13,1,5,1
3,2.4666666667,13.8,0.2,,7,1,,207,37,9,0,15,0,7,1
2,8.1428571429,36.4285714286,1.5714285714,,6,0,,255,127,1,0,7,0,2,1
0,2.8333333333,12,1.0833333333,,4,0,,144,28,3,0,12,0,12,1
2,2.7222222222,12.1388888889,0.7222222222,,3,1,,437,48,15,0,36,0,21,1
0,3,10.25,0,,1,1,,41,17,4,0,4,0,3,1
0,1.8571428571,5.9047619048,1.380952381,,0,1,,124,7,1,0,21,0,19,1
0,1,3,0,,0,1,,6,3,2,0,2,0,2,1
0,1.6923076923,7.3076923077,0.0769230769,,1,1,,95,10,1,0,13,0,13,1
1,1.9166666667,7.4166666667,0.5,,2,1,,89,26,2,0,12,0,12,1
0,1.7142857143,9,1,,0,1,,63,16,2,0,7,0,6,1
0,1.6666666667,5.4444444444,1,,0,1,,49,7,1,0,9,0,8,1
0,2.2,9.3333333333,0.8,,5,0,,140,30,3,0,15,0,15,1
0,1.6,7,0.6666666667,,1,1,,105,63,7,0,15,0,15,1
0,2.6,8.4,0.6,,0,1,,42,24,2,0,5,0,5,1
0,2.7692307692,17.8461538462,0.3076923077,,3,1,,232,72,16,0,13,0,10,1
2,2.8928571429,15.5357142857,0.7142857143,,12,3,,435,52,12,0,28,0,23,1
0,0,0,0,,0,0,,0,0,1,0,0,0,0,1
0,3,16,1,,2,0,,32,28,2,0,2,0,2,1
0,1,3.5,0.5,,0,1,,7,4,1,0,2,0,1,1
0,1,3,0,,0,1,,3,3,0,0,1,0,1,1
1,1,3,0.8333333333,,0,0,,18,3,1,0,6,0,6,1
21,2.9787234043,14.3829787234,0.4893617021,,12,3,,676,45,23,4,47,0,35,0
0,1,3.5,0.5,,1,1,,7,4,1,0,2,0,1,1
0,5.5,22,0.5,,3,0,,44,32,0,0,2,0,1,1
0,1,3.5,0.5,,1,1,,7,4,1,0,2,0,2,1
0,1.5,4.5,0.5,,1,1,,9,6,1,0,2,0,2,1
0,1,5,1,,1,1,,10,5,3,0,2,0,2,1
0,4.125,23.0416666667,2.1666666667,,2,1,,553,161,14,0,24,0,5,1
1,1,4,0.8,,0,0,,20,8,4,0,5,0,5,1
0,3,18,1,,2,1,,18,18,2,0,1,0,1,1
0,2,12.12,0.52,,3,1,,303,244,14,0,25,0,25,1
1,7.5555555556,34.8518518519,1,,15,1,,941,127,12,0,27,0,22,1
7,2.33,12.5333333333,0.5966666667,,32,4,,3760,310,127,1,300,0,278,1
1,2,11.75,0.75,,0,0,,47,24,3,0,4,0,4,1
0,2,12.5,1.5,,8,4,,50,36,0,0,4,0,4,1
2,2.1666666667,9.8888888889,0.5,,10,4,,178,59,5,0,18,0,14,1
0,1,4,1.3333333333,,0,1,,12,5,0,0,3,0,3,1
1,2.8333333333,10.5,1,,6,1,,63,14,4,0,6,0,5,1
0,1.6666666667,10,1.6666666667,,4,4,,30,20,1,0,3,0,3,1
3,1.7333333333,8.8222222222,0.4,,8,4,,397,32,20,0,45,0,43,1
0,3,9,1,,4,1,,9,9,0,0,1,0,1,1
0,6.125,51.875,1.875,,12,4,,415,95,5,0,8,0,3,1
0,1,3.5,0.5,,0,1,,7,4,1,0,2,0,1,1
0,3.4705882353,14.5294117647,0.2941176471,,4,2,,247,53,4,0,17,0,13,1
0,2.4871794872,12.5897435897,0.3846153846,,9,3,,491,120,21,0,39,0,32,1
1,2.9615384615,14.3461538462,0.4230769231,,9,3,,373,54,12,0,26,0,21,1
1,1.3157894737,4.2631578947,0.4473684211,,3,3,,162,12,12,0,38,0,32,1
3,2.55,14.025,0.525,,6,4,,1122,130,38,1,80,0,72,1
0,1.4,4.6,0.4,,0,1,,23,8,2,0,5,0,5,1
1,5.5454545455,37.5454545455,0.7272727273,,13,4,,413,231,6,0,11,0,9,1
0,3.6666666667,15.2222222222,1.2222222222,,14,1,,137,34,3,0,9,0,2,1
2,1.1111111111,4.5555555556,0.4444444444,,0,1,,41,17,5,0,9,0,9,1
1,2.8888888889,9.8888888889,0.4444444444,,1,2,,89,34,4,0,9,0,9,1
4,2.4285714286,9.2857142857,0.4285714286,,1,2,,65,23,3,0,7,0,7,1
3,2.3333333333,7.8666666667,0.7333333333,,1,2,,118,41,5,0,15,0,15,1
0,2.8888888889,9.7777777778,0.4444444444,,1,2,,88,34,4,0,9,0,9,1
3,2.5454545455,8.6363636364,0.4545454545,,1,2,,95,37,5,0,11,0,11,1
0,2,8.4,0.4,,1,2,,42,16,2,0,5,0,5,1
2,2.5714285714,8.8571428571,0.4285714286,,1,2,,62,27,3,0,7,0,7,1
3,2.275862069,7.5172413793,0.6206896552,,1,2,,218,65,9,0,29,0,29,1
