1,5,41,4,5,1,41,0,1,0,1,8,5,1
0,1,1,2,0,24,24,0,24,0,24,24,0,1
11,0,0,0,0,0,0,7,0,7,0,0,0,1
3,1,54.5,3,0,1,109,0,2,0,2,3,0,1
5,15.5,109,4,8,1,218,0,2,0,2,15,8,1
2,2.5,16.5,4.5,7,1,33,0,2,0,2,11,7,1
0,12.5,88.5,3,2,2,177,0,2,0,2,5,4,1
7,2.2,12.4,1.6,4,3,62,0,5,0,5,21,12,1
2,5,39,2,1,1,39,0,1,0,1,2,1,1
1,4,23,2,0,1,23,0,1,0,1,1,0,1
1,1,5,1,0,1,5,0,1,0,1,1,0,1
2,5,23,1,1,1,23,0,1,0,1,2,1,1
0,7,36,1,2,1,36,0,1,0,1,3,2,1
5,1,5,1,1,1,5,0,1,0,1,2,1,1
1,11,70,4,15,1,140,1,2,1,2,24,15,1
1,0,0,0,0,0,0,2,0,2,0,0,0,1
12,1.6913580247,14.5185185185,1.6172839506,29,17,1176,6,81,6,81,474,493,0
5,6,72.5,2.75,1,2,290,0,4,0,4,7,2,1
1,10,77,4,8,1,77,0,1,0,1,12,8,1
0,8,53,5,10,1,53,0,1,0,1,14,10,1
5,5.4,45.6,4.6,8,1,228,1,5,1,5,40,8,1
0,2,9,1,0,1,9,0,1,0,1,1,0,1
2,1,11,2,1,2,22,0,2,0,2,4,2,1
0,8,84,2,11,1,84,0,1,0,1,16,11,1
0,15,65,3,2,1,65,0,1,0,1,3,2,1
4,5,43,4,4,1,43,0,1,0,1,6,4,1
5,4,20,1,1,1,20,0,1,0,1,2,1,1
8,1,1,1,0,13,13,5,13,5,13,13,0,1
0,7.5714285714,51,3.1428571429,9,5,357,3,7,3,7,63,45,1
1,0,0,0,0,0,0,9,0,9,0,0,0,1
0,1,1,4.5,0,2,2,2,2,2,2,2,0,1
0,1,18,1,4,2,36,0,2,0,2,8,8,1
0,1,12,1,0,1,12,2,1,2,1,1,0,1
3,1.2,11.7,3,1,3,117,6,10,6,10,24,3,1
0,5,34.6666666667,1.3333333333,5,1,104,0,3,0,3,10,5,1
0,1,18.5,3.5,0,2,37,1,2,1,2,2,0,1
2,1,49.5,3.5,0,2,99,2,2,2,2,2,0,1
1,2,61.5,4,0,1,369,6,6,6,6,17,0,1
0,7.5,49.5,3.5,1,2,99,0,2,0,2,3,2,1
0,1.3,3,1,4,20,60,1,20,1,20,26,80,1
0,6.6666666667,54,3.2222222222,2,9,486,10,9,10,9,12,18,1
146,1.1,2.5,1.7,0,10,25,1,10,1,10,10,0,1
0,1,1,1,0,6,6,8,6,8,6,6,0,1
0,1,1.0857142857,2,1,70,76,5,70,5,70,71,70,1
0,0,0,0,0,0,0,11,0,11,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
