"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,1,1,1,0,0,1,1,1,62,0,1,33,1,1,0
0,1,1,1.2,0,0,5,5,1,13,0,5,0,5,5,0
0,1,1,1,0,0,1,1,1,7,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,67,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,153,0,0,12,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,49,0,0,29,0,0,0
0,1,1,2,0,0,1,1,1,4,0,1,0,1,1,0
0,1,1,2,0,0,2,2,1,0,0,2,0,2,2,0
0,1,1,4,0,0,1,1,1,60,0,1,11,1,1,0
0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,79,0,0,21,0,0,0
0,1,1,4,0,0,4,4,1,55,0,4,14,4,4,0
0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0
0,1,1,1.2,0,0,10,10,1,66,0,10,8,10,10,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,28,0,0,26,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3,12.5,1.4,0,0,4,125,44,8,0,10,1,6,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5555555556,14.1111111111,1.4444444444,2,0,4,127,52,9,0,9,0,5,37,8
1,2,11,0,0,0,1,33,25,1,0,3,1,3,6,0
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
2,2.380952381,19.4285714286,1.4285714286,1,0,4,408,62,19,0,21,0,4,88,4
2,1.6,9.2,1.4,1,0,4,46,23,10,0,5,1,3,19,4
1,1,8,1,0,0,1,8,8,0,0,1,0,1,1,0
0,1,2.4,1.2,0,0,5,12,6,2,0,5,0,1,7,0
2,3.5952380952,22.7976190476,0.6547619048,6,0,4,1915,327,84,0,84,1,38,571,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.7777777778,10,1.3333333333,0,0,4,90,28,4,0,9,1,5,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.4642857143,29.6785714286,1.1071428571,7,0,3,831,276,31,0,28,1,18,207,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
1,4.4444444444,29.4444444444,1.1111111111,2,0,4,265,145,17,0,9,1,4,66,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0714285714,5.5,0.9523809524,1,0,9,231,26,2,0,42,0,40,110,9
0,1.8571428571,9,0.7857142857,0,0,3,252,79,12,0,28,2,26,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.4444444444,78.8888888889,2.1666666667,15,0,3,1420,268,44,0,18,1,10,265,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.25,17.3333333333,0.75,0,0,6,208,88,15,0,12,1,7,60,0
13,1,102.15625,3.53125,14,0,5,3269,524,6,0,32,6,32,223,70
1,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0
2,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.5882352941,48.4117647059,2.2352941176,6,0,3,823,161,1,0,17,1,17,115,18
0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
