26,6.1428571429,27.4285714286,1.4285714286,4,3,192,0,7,0,7,19,12,1
13,1,12.8,1.4,5,3,64,15,5,15,5,17,15,1
5,1.5,18,1.75,4,3,72,3,4,3,4,16,12,1
0,1,6,2,1,2,12,5,2,5,2,3,2,1
0,3.7368421053,20.7894736842,2.2631578947,13,1,395,7,19,7,19,126,13,1
0,3.75,30.5,2.6666666667,12,2,366,57,12,57,12,104,24,0
5,3.2941176471,25.0588235294,3.1764705882,22,3,426,21,17,21,17,116,66,1
0,6,31,3,10,1,93,0,3,0,3,22,10,1
12,1.8,7.7,1.6,3,3,77,5,10,5,10,37,9,1
10,4.0714285714,23.2857142857,2.1785714286,16,2,652,36,28,36,28,192,32,0
2,1.6666666667,24,2.3333333333,3,1,72,2,3,2,3,11,3,1
3,3.2894736842,21.0789473684,1.7894736842,22,1,801,13,38,13,38,262,22,0
26,2.5,9.5,2,3,2,19,2,2,2,2,11,6,1
0,1,40.75,2,1,2,163,3,4,3,4,7,2,1
0,1,14,2.25,0,1,56,8,4,8,4,20,0,1
8,6.2222222222,28.8888888889,3.2222222222,11,3,260,6,9,6,9,53,33,0
2,6.2173913043,36.347826087,2.8260869565,25,1,836,27,23,27,23,220,25,0
14,1,86.8468468468,2.972972973,102,95,9640,12,111,12,111,1674,9690,0
1,5.8,27.8,2.6,22,3,417,18,15,18,15,151,66,0
0,2,16,3,2,1,16,0,1,0,1,3,2,1
1,5.7480916031,30.1603053435,2.4045801527,35,1,3951,92,131,92,131,887,35,0
0,2,21,3,2,1,21,1,1,1,1,5,2,1
1,5.6811594203,31.2753623188,2.768115942,38,2,2158,67,69,67,69,737,76,0
0,2,47,2.5,1,6,282,1,6,1,6,7,6,1
0,6.6,29,2.8,10,1,145,6,5,6,5,48,10,1
0,5.6666666667,22,1.6666666667,6,1,66,1,3,1,3,14,6,1
0,6.375,31.5,2.625,9,1,252,7,8,7,8,54,9,1
1,6.1428571429,37.6785714286,2.7857142857,40,1,1055,27,28,27,28,343,40,0
0,10.3333333333,56,3,11,1,168,2,3,2,3,36,11,1
0,6.5909090909,36.0454545455,2.2727272727,34,1,793,24,22,24,22,248,34,0
0,9,36.3333333333,2.6666666667,8,1,109,1,3,1,3,27,8,1
0,11,56.5,5.5,8,1,113,1,2,1,2,22,8,1
1,7.5833333333,35.0833333333,2.3333333333,17,1,421,27,12,27,12,148,17,0
0,10,54,3,7,1,54,1,1,1,1,23,7,1
0,8,44,3,8,1,44,1,1,1,1,22,8,1
0,5.6666666667,28.1666666667,2.1666666667,11,1,169,2,6,2,6,71,11,1
0,5.7727272727,29.9090909091,1.6818181818,21,1,658,10,22,10,22,186,21,0
0,6.5384615385,34.9230769231,2.4230769231,27,1,908,22,26,22,26,252,27,0
2,6.1052631579,33.7894736842,2.7894736842,22,1,642,15,19,15,19,189,22,0
1,5.7352941176,25.3529411765,2.8529411765,19,1,862,26,34,26,34,207,19,0
0,7.8333333333,35.1666666667,1.6666666667,8,1,211,11,6,11,6,58,8,1
0,5.5,24.5,3.25,12,1,98,8,4,8,4,44,12,1
0,5.2692307692,26.7307692308,2,25,1,1390,74,52,74,52,545,25,0
0,7.75,45.8333333333,2.1666666667,18,1,550,5,12,5,12,107,18,0
0,5.2916666667,30.0416666667,2.7291666667,34,1,1442,27,48,27,48,517,34,0
0,5.8823529412,30.8235294118,2,16,1,524,29,17,29,17,193,16,0
0,14.5,61,2.5,9,1,122,1,2,1,2,21,9,1
0,9.3333333333,48.3333333333,4.3333333333,14,1,145,7,3,7,3,37,14,1
0,6.1515151515,28.9090909091,1.6060606061,8,1,954,21,33,21,33,219,8,0
