0,0,0,0,0,0,0,14,0,14,0,0,0,1
1,4.2727272727,57.5454545455,2.8181818182,35,2,633,6,11,6,11,173,70,0
2,0,0,0,0,0,0,6,0,6,0,0,0,1
0,2.4285714286,12.8571428571,3.1428571429,11,7,90,9,7,9,7,23,77,1
0,2.4285714286,12.8571428571,3.1428571429,9,7,90,9,7,9,7,21,63,1
65,3.2,17.7,3.2,14,8,177,9,10,9,10,45,112,1
0,4.6666666667,39,2,9,3,117,4,3,4,3,19,27,1
0,3,21.625,3.875,8,2,173,9,8,9,8,56,16,1
0,1,59.3333333333,2.3333333333,0,3,178,0,3,0,3,3,0,1
0,2,26.5,3,5,2,53,2,2,2,2,12,10,1
