"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1,6,1,1,0,1,6,6,9,0,1,9,1,5,1
0,2.3333333333,10.3333333333,1,1,0,1,31,14,1,0,3,1,3,9,1
0,1,7.5,1,1,0,1,15,10,13,0,2,13,2,14,1
0,2.25,12,1.5,2,0,3,48,27,17,0,4,17,4,18,6
0,1.2666666667,7.3333333333,1.2,5,0,9,110,22,18,0,15,18,15,38,45
0,1.5333333333,8,1.4,2,0,14,120,26,19,0,15,19,15,26,28
3,1.5833333333,10.5416666667,1.8333333333,8,0,22,253,83,99,0,24,99,24,97,176
1,1.5,11,1.5,5,0,2,22,18,8,0,2,8,2,12,10
1,1.3333333333,11,1.6666666667,5,0,3,33,25,11,0,3,11,3,17,15
1,1.5416666667,11.2083333333,1.8333333333,9,0,22,269,91,107,0,24,107,24,109,198
0,6.3333333333,45.3333333333,1.6666666667,4,0,1,136,77,11,0,3,11,3,20,4
2,3,12,1,3,0,1,12,12,3,0,1,3,1,5,3
0,1.380952381,3.8571428571,1.9047619048,0,0,21,81,61,8,0,21,8,21,27,0
0,1,12.2,1,4,0,2,61,23,13,0,5,13,5,16,8
0,1,5,1,2,0,2,10,5,2,0,2,2,2,4,4
0,3,17.3333333333,1,5,0,3,52,31,2,0,3,2,3,13,15
0,1.3333333333,12.5,1.1666666667,11,0,7,150,32,116,0,12,116,12,47,77
0,1.2222222222,10.6666666667,1.1111111111,11,0,4,96,36,62,0,9,62,9,41,44
0,1,15.6666666667,1,9,0,3,47,37,25,0,3,25,3,20,27
0,1.125,13.875,1.125,12,0,4,111,34,26,0,8,26,8,37,48
0,1.3,12.6,1.1,12,0,5,126,33,90,0,10,90,10,45,60
0,2.8461538462,17.0769230769,1.4615384615,5,0,1,222,66,9,0,13,9,13,46,5
1,1.4,7.6666666667,2.0666666667,2,0,10,115,50,5,0,15,5,15,36,20
0,1,23,1,1,0,1,23,23,0,0,1,0,1,2,1
0,1,5,1,1,0,1,5,5,0,0,1,0,1,2,1
0,1,5,1,1,0,1,5,5,0,0,1,0,1,2,1
0,1,5,1,1,0,1,5,5,0,0,1,0,1,2,1
0,1,5,1,1,0,1,5,5,0,0,1,0,1,2,1
0,1,5,1,1,0,1,5,5,0,0,1,0,1,2,1
0,1.3333333333,17,1.6666666667,0,0,3,51,44,7,0,3,7,3,3,0
0,2.25,7,1.75,1,0,4,28,17,1,0,4,1,4,5,4
1,1.6923076923,14.8461538462,1.2307692308,5,0,9,193,62,6,0,13,6,13,26,45
11,1.6818181818,13.2727272727,1.5,18,0,15,292,75,6,0,22,6,22,66,270
9,1.4,7.2,1.2,1,0,4,36,13,13,0,5,13,5,7,4
1,1.05,2.575,1.1,7,0,40,103,27,7,0,40,7,40,47,280
27,1.5714285714,13.5714285714,1.7142857143,7,0,4,95,23,14,0,7,14,7,25,28
70,2,11.85,1.25,11,0,16,237,62,20,0,20,20,20,49,176
34,1.4745762712,8.2542372881,1.3389830508,16,0,30,487,53,20,0,59,20,59,147,480
6,1.6451612903,11.6129032258,1.4516129032,15,0,13,360,30,3,0,31,3,31,91,195
1,1.2857142857,4.8571428571,1.1428571429,3,0,7,34,19,2,0,7,2,7,10,21
0,1,11,1,2,0,4,55,24,9,0,5,9,5,8,8
5,1.0909090909,16.8181818182,1.2727272727,11,0,9,185,74,4,0,11,4,11,37,99
2,1.1379310345,8.8275862069,1.1379310345,11,0,18,256,51,9,0,29,9,29,73,198
0,1.2,11,1.2,3,0,5,55,17,2,0,5,2,5,8,15
6,1.0357142857,11.6071428571,3.2857142857,3,0,6,325,28,68,0,28,68,28,120,18
3,2.6428571429,21.5714285714,1.2142857143,5,0,11,302,66,11,0,14,11,14,38,55
1,2.2,11.6,1.4,1,0,2,58,19,4,0,5,4,5,16,2
23,1.5833333333,8.6666666667,1.4444444444,16,0,28,312,38,4,0,36,4,36,101,448
2,1.6923076923,16.2307692308,1.3461538462,22,0,17,422,65,5,0,26,5,26,94,374
12,1.8,18.4,1.2,7,0,4,92,43,3,0,5,3,5,20,28
1,1.1818181818,13.3636363636,1.2727272727,12,0,9,147,53,4,0,11,4,11,39,108
8,2.3,14.625,1.45,24,0,22,585,71,22,0,40,22,40,124,528
2,1.125,8,1.125,6,0,8,64,24,2,0,8,2,8,15,48
1,1.3333333333,8.2222222222,1.3888888889,4,0,12,148,43,3,0,18,3,18,35,48
14,1.7037037037,11.6666666667,1.4444444444,8,0,19,315,64,15,0,27,15,27,62,152
4,2.1428571429,18.5714285714,1.2857142857,4,0,7,130,35,0,0,7,0,7,14,28
1,3,18.0769230769,1.2307692308,6,0,12,235,83,2,0,13,2,13,26,72
0,1.125,11.1666666667,3.0416666667,1,0,24,268,28,0,0,24,0,24,29,24
6,1,4.7142857143,1.4285714286,2,0,7,33,14,5,0,7,5,7,9,14
1,1.1428571429,13.2857142857,1.1428571429,2,0,7,93,42,1,0,7,1,7,9,14
50,1.5465116279,22.9651162791,1.2093023256,31,0,66,1975,272,1,0,86,1,86,220,2046
3,1.9111111111,12.9333333333,1.0888888889,16,0,45,582,53,8,0,45,8,45,82,720
15,2.75,14.625,1.125,7,0,7,117,45,42,0,8,42,8,19,49
0,1,3.6,1.4,2,0,5,18,8,0,0,5,0,5,7,10
1,4,30.5,1.25,2,0,4,122,50,0,0,4,0,4,7,8
1,3,18.5454545455,1.0909090909,5,0,11,204,62,0,0,11,0,11,17,55
0,1.3333333333,9.5,1.3333333333,2,0,6,57,17,4,0,6,4,6,12,12
0,2.2142857143,23.1428571429,2.2142857143,7,0,5,324,86,3,0,14,3,14,43,35
0,1.5,6.5,1,1,0,2,13,12,0,0,2,0,2,3,2
3,2.2068965517,22.3793103448,1.7586206897,9,0,21,649,85,8,0,29,8,29,111,189
5,4.0263157895,28.5,1.5789473684,10,0,12,1083,127,11,0,38,11,38,216,120
0,2.4444444444,21.7777777778,1.4444444444,7,0,2,196,82,6,0,9,6,9,45,14
0,3.3846153846,21.2307692308,1.9230769231,4,0,6,276,47,16,0,13,16,13,50,24
0,1,3.5,1,0,0,2,7,6,6,0,2,6,2,4,0
0,4.125,26.125,1.375,4,0,2,209,125,7,0,8,7,8,38,8
3,1.9285714286,7.0714285714,1.3214285714,3,0,16,198,31,1,0,28,1,28,81,48
0,1,3.75,2.5,0,0,4,15,12,4,0,4,4,4,6,0
1,3.25,25.625,1.875,4,0,4,205,106,10,0,8,10,8,46,16
6,1,6.5714285714,1.4285714286,1,0,4,46,13,2,0,7,2,7,15,4
