0,9,32.5714285714,1.4285714286,0,2,228,8,7,8,7,31,0,1
0,13,48.6666666667,1.3333333333,0,2,146,0,3,0,3,4,0,1
0,8.1363636364,45.1363636364,2.1818181818,1,2,993,5,22,5,22,91,2,1
1,0,0,0,0,0,0,6,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12.75,46.5,1.5,0,2,186,0,4,0,4,6,0,1
2,14.3333333333,69,1.6666666667,1,3,414,11,6,11,6,36,3,1
2,1,55,2,1,3,440,11,8,11,8,35,3,1
0,9.3333333333,49,1.8888888889,2,9,441,0,9,0,9,36,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10,28,2,0,1,28,5,1,5,1,5,0,1
2,10.2,46,1.8,2,2,230,3,5,3,5,17,4,1
0,29,116,1,1,1,116,1,1,1,1,2,1,1
1,1,58.5,1,1,2,117,0,2,0,2,3,2,1
1,6.5714285714,30.2142857143,2.9285714286,0,2,423,8,14,8,14,48,0,1
2,4,18.0555555556,1.1111111111,2,6,325,11,18,11,18,76,12,1
3,1,26.8571428571,1,1,7,188,0,7,0,7,54,7,1
1,1,1,1,0,1,1,7,1,7,1,1,0,1
5,9.25,49.25,1.125,5,2,394,28,8,28,8,86,10,1
0,8.0769230769,39.6923076923,1,4,13,516,17,13,17,13,114,52,0
0,2,8,2,0,1,8,0,1,0,1,1,0,1
3,1,11,1,1,2,44,0,4,0,4,15,2,1
1,1,41,1,2,3,123,0,3,0,3,20,6,1
0,6.0666666667,33.0666666667,1.6666666667,0,2,496,17,15,17,15,60,0,1
0,3,11.3333333333,1.3333333333,0,2,34,0,3,0,3,4,0,1
0,4,26,1.6666666667,0,2,78,0,3,0,3,4,0,1
0,3.0909090909,18.1818181818,1.2727272727,3,3,200,6,11,6,11,53,9,1
0,1.8,10.4,1.2,1,2,52,5,5,5,5,19,2,1
7,5.8285714286,28.7714285714,1.6285714286,4,20,2014,30,70,30,70,383,80,0
0,5.5714285714,21.7142857143,1.2857142857,4,4,152,5,7,5,7,46,16,1
0,6.6,27.5,2.3,4,9,275,3,10,3,10,68,36,1
7,2.4074074074,41.4814814815,1.3333333333,4,3,1120,33,27,33,27,230,12,0
7,1,20.75,1,1,2,83,1,4,1,4,12,2,1
2,1,32,2.5,4,2,192,5,6,5,6,40,8,1
5,1,23.25,1.5,3,2,93,5,4,5,4,37,6,1
0,9.5,34.25,2.5,0,2,274,1,8,1,8,16,0,1
0,4.3333333333,16.6666666667,1.3333333333,0,2,50,0,3,0,3,4,0,1
0,5.2857142857,21,1.2857142857,0,2,147,5,7,5,7,20,0,1
0,5.8333333333,22.5,1.1666666667,0,2,135,0,6,0,6,11,0,1
0,12.6,55.6,1.8,0,2,278,9,5,9,5,26,0,1
2,1,9.6153846154,1.9230769231,1,8,125,0,13,0,13,22,8,1
2,3.9090909091,21.6363636364,1.5909090909,3,19,476,1,22,1,22,85,57,1
4,26.1666666667,121.1666666667,2.3333333333,3,2,727,58,6,58,6,111,6,0
2,3.6923076923,30.6923076923,1.3846153846,2,2,399,0,13,0,13,87,4,1
0,5,26.1666666667,1.1666666667,1,6,157,0,6,0,6,7,6,1
0,8.75,37.25,1.5,0,2,149,1,4,1,4,8,0,1
0,12.2857142857,59.1428571429,2.1428571429,0,2,414,5,7,5,7,23,0,1
5,2.2857142857,75.7857142857,1.3571428571,5,2,1061,17,14,17,14,132,10,1
3,6.8888888889,119.4444444444,1.1111111111,12,2,1075,2,9,2,9,206,24,0
6,1,40.9411764706,1.5294117647,4,2,696,11,17,11,17,144,8,1
4,1,32.5555555556,1.4444444444,2,3,293,12,9,12,9,43,6,1
1,1.6086956522,37.3043478261,1.347826087,5,11,858,39,23,39,23,204,55,0
2,7.7183098592,48.5985915493,1.6830985915,15,138,6901,46,142,46,142,992,2070,0
5,1.6470588235,38.8235294118,2.3529411765,3,6,660,0,17,0,17,96,18,1
3,2.375,49,1.125,4,2,392,12,8,12,8,69,8,1
6,1,32.625,2.75,3,7,261,1,8,1,8,20,21,1
1,1,24.5,2,0,2,49,0,2,0,2,2,0,1
5,14.1764705882,77.2941176471,1.2941176471,8,3,1314,7,17,7,17,138,24,1
3,5.6428571429,59.7857142857,2.1428571429,4,4,837,8,14,8,14,97,16,1
14,8.25,44.75,1.25,5,2,179,72,4,72,4,32,10,1
1,8.6666666667,48.5555555556,1.1111111111,2,2,437,12,9,12,9,45,4,1
8,1.2727272727,38.1363636364,1.8636363636,4,6,839,38,22,38,22,141,24,0
1,2.3529411765,50.9411764706,1.8235294118,6,7,866,26,17,26,17,148,42,1
15,2,15.1666666667,2.1666666667,1,3,91,2,6,2,6,22,3,1
0,20.375,82.375,1.5,0,3,659,26,8,26,8,51,0,1
0,2.0444444444,7.5777777778,1.9111111111,3,45,341,11,45,11,45,95,135,0
1,3.5,18,1.5,0,2,72,0,4,0,4,6,0,1
2,2.2,25.6,1.8,1,2,128,1,5,1,5,20,2,1
2,1,8.5,1,0,2,17,4,2,4,2,6,0,1
1,2.6976744186,15.8837209302,1.9534883721,2,36,683,0,43,0,43,127,72,1
3,10.6818181818,52.1818181818,1.8636363636,3,2,1148,64,22,64,22,160,6,0
0,7,29.6666666667,1.3333333333,0,2,89,0,3,0,3,4,0,1
0,3.25,15.75,1.25,0,2,63,0,4,0,4,6,0,1
2,1,11.5,1.5,1,8,92,3,8,3,8,12,8,1
2,16.4,67.1,1.8,1,2,671,14,10,14,10,91,2,1
0,3.7142857143,13.7142857143,1.4285714286,2,7,96,0,7,0,7,12,14,1
0,4,18,1,0,2,36,0,2,0,2,2,0,1
0,11.1666666667,43.6666666667,1.3333333333,0,2,524,12,12,12,12,61,0,1
0,4.75,17.25,1.25,0,2,69,2,4,2,4,9,0,1
0,4,17.5,1,1,2,35,0,2,0,2,3,2,1
0,4.5,36.5,1.5,1,2,73,0,2,0,2,4,2,1
0,13.25,61.25,2.75,1,3,245,0,4,0,4,10,3,1
0,4.2,23.8,2.2,1,5,119,0,5,0,5,10,5,1
4,4.5,48.5625,1.875,0,3,777,7,16,7,16,47,0,1
0,2.25,7.25,1.25,0,4,29,0,4,0,4,4,0,1
3,2.7272727273,19.4545454545,1.4545454545,4,2,214,6,11,6,11,59,8,1
2,1,9.5,1,2,2,19,0,2,0,2,6,4,1
1,10.875,29.125,2.4375,6,3,466,7,16,7,16,81,18,1
2,1,96,1,2,2,192,1,2,1,2,7,4,1
0,1.3333333333,4.6666666667,1.3333333333,1,3,14,1,3,1,3,5,3,1
0,11.5,30,1.5,0,2,60,0,2,0,2,2,0,1
1,5.3333333333,24.6666666667,1.3333333333,7,2,296,3,12,3,12,64,14,1
20,1.25,9.5,1.875,3,4,76,7,8,7,8,24,12,1
5,6.8846153846,41.1153846154,1.8076923077,14,6,1069,13,26,13,26,234,84,0
7,6,26.1,1.95,10,3,522,15,20,15,20,125,30,0
4,11.6666666667,46.3333333333,2.2666666667,10,4,1390,14,30,14,30,174,40,0
5,6.1111111111,42.8888888889,1.5555555556,9,2,386,6,9,6,9,48,18,1
0,1,1,1,0,2,2,0,2,0,2,2,0,1
5,1.8888888889,17.6111111111,1.3333333333,6,5,317,23,18,23,18,95,30,1
6,7.3548387097,35.6451612903,1.5806451613,12,3,1105,25,31,25,31,256,36,0
2,6.5,23.5,1,4,2,47,2,2,2,2,10,8,1
7,5.75,26,1.375,15,3,208,6,8,6,8,64,45,1
22,1.5,11.125,1.375,1,3,178,10,16,10,16,67,3,1
0,12.2857142857,50.1428571429,1.8571428571,5,7,351,6,7,6,7,30,35,1
3,4.125,15.75,1.5625,3,5,252,21,16,21,16,59,15,1
1,5.0833333333,19.5,1.25,3,4,234,18,12,18,12,63,12,1
0,4.375,26,1.25,2,3,208,13,8,13,8,38,6,1
0,8,32.3333333333,1,6,3,97,3,3,3,3,13,18,1
7,1,5.75,1.25,1,3,23,1,4,1,4,6,3,1
12,5.6428571429,30,1.7142857143,8,2,420,16,14,16,14,91,16,0
21,1,7.3636363636,1.8181818182,1,4,162,11,22,11,22,64,4,1
6,13.275862069,61.1379310345,1.4137931034,11,3,1773,25,29,25,29,240,33,0
2,6,30.4285714286,1.2857142857,5,2,213,4,7,4,7,32,10,1
7,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,1,1,0,2,2,0,2,0,2,2,0,1
6,5.8,26.3333333333,1.1333333333,8,2,395,10,15,10,15,75,16,1
12,2.8518518519,22.6296296296,1.6666666667,10,3,611,34,27,34,27,184,30,0
0,2.5,10.75,1.25,0,2,43,1,4,1,4,8,0,1
4,1,17,1.6666666667,1,2,51,2,3,2,3,12,2,1
1,5.0909090909,28.7272727273,2,3,11,316,2,11,2,11,31,33,1
1,1.5,18.75,1.75,2,3,75,0,4,0,4,11,6,1
2,1.2631578947,8.5789473684,1.1052631579,2,16,163,4,19,4,19,69,32,1
1,5,19,1.5,1,2,38,7,2,7,2,11,2,1
2,2.6,44.4,1.8,2,2,222,2,5,2,5,17,4,1
6,9,35,1.3333333333,6,2,105,11,3,11,3,17,12,1
0,1.5,5,1,0,2,10,0,2,0,2,2,0,1
0,1,3,1.5,0,2,6,0,2,0,2,2,0,1
0,5.1,19.4,1.4,0,2,388,8,20,8,20,90,0,1
0,6.6666666667,25,1.3333333333,0,2,75,0,3,0,3,4,0,1
0,1,8,3,0,1,8,0,1,0,1,1,0,1
1,1,7.75,2,0,6,62,3,8,3,8,11,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5.4285714286,25.2857142857,2,0,2,177,1,7,1,7,13,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4.4444444444,17.4444444444,2,0,4,157,6,9,6,9,28,0,1
0,1,6,1,0,1,6,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,72,2,0,1,72,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,9.1818181818,2.4545454545,0,6,101,5,11,5,11,24,0,1
0,1.6666666667,7,1.8888888889,1,9,63,0,9,0,9,12,9,1
0,9.5,73.5,1.5,0,1,147,0,2,0,2,3,0,1
0,3.3333333333,21,4.6666666667,0,2,63,0,3,0,3,4,0,1
0,2,11,1,0,1,11,0,1,0,1,1,0,1
0,1.75,5.75,0.25,0,1,23,0,4,0,4,7,0,1
